subscription_id,account_id,start_date,end_date,plan_tier_subscription,seats_subscription,mrr_amount,arr_amount,is_trial_x,upgrade_flag,downgrade_flag,churn_flag_x,billing_frequency,auto_renew_flag,is_active,subscription_duration_days,avg_mrr_per_seat,revenue_ratio,account_name,industry,country,signup_date,referral_source,plan_tier_account,seats_account,is_trial_y,churn_flag_y,signup_year,signup_month,signup_day,signup_weekday,has_churned,usage_count_feat,usage_duration_secs_feat,error_count_feat,is_beta_feature_feat,beta_feature_usage_ratio,resolution_time_hours_ticket,first_response_time_minutes_ticket,satisfaction_score_ticket,total_tickets,num_escalated_tickets,total_churn_events,last_churn_date,total_refunds,any_reactivation,any_preceding_upgrade,any_preceding_downgrade,top_reason
S-8b0950,A-dfbd31,2024-02-15,0,Enterprise,14,2786,33432,False,False,False,False,monthly,False,1,601,199.0,12.0,Company_190,DevTools,UK,2023-12-04,partner,Enterprise,14,False,False,2023,12,4,0,True,37.0,11973.0,0.0,1.0,0.02702702702702703,29.666666666666668,129.83333333333334,4.25,6.0,0.0,2,2024-12-19,0.0,False,True,False,features
S-5bbb5b,A-ffc04f,2024-12-01,0,Enterprise,15,2985,35820,False,False,True,False,annual,True,1,311,199.0,12.0,Company_307,EdTech,US,2024-06-06,ads,Pro,13,False,False,2024,6,6,3,True,9.0,1584.0,0.0,0.0,0.0,17.714285714285715,58.57142857142857,4.5,7.0,1.0,1,2024-08-03,0.0,False,False,False,unknown
S-ecefa1,A-40a557,2024-06-26,0,Basic,25,475,5700,False,False,False,False,monthly,True,1,469,19.0,12.0,Company_86,Cybersecurity,AU,2023-12-03,partner,Pro,16,True,False,2023,12,3,6,True,43.0,10651.0,1.0,1.0,0.023255813953488372,30.571428571428573,94.71428571428571,3.6666666666666665,7.0,0.0,1,2023-12-08,0.0,False,False,False,budget
S-1526b7,A-2f6a32,2024-11-24,0,Pro,19,931,11172,False,True,False,False,annual,True,1,318,49.0,12.0,Company_160,HealthTech,US,2024-08-26,organic,Basic,19,False,False,2024,8,26,0,False,95.0,32418.0,8.0,1.0,0.010526315789473684,41.0,72.0,3.5,2.0,0.0,0,,0.0,False,False,False,no_churn
S-55d484,A-52dd88,2023-12-15,0,Basic,23,0,0,True,False,False,False,annual,True,1,663,0.0,0.0,Company_127,Cybersecurity,US,2023-02-21,ads,Pro,23,False,False,2023,2,21,1,False,37.0,14644.0,4.0,0.0,0.0,72.0,111.0,0.0,1.0,0.0,0,,0.0,False,False,False,no_churn
S-94471b,A-ffc04f,2024-10-04,0,Basic,13,247,2964,False,False,False,False,monthly,False,1,369,19.0,12.0,Company_307,EdTech,US,2024-06-06,ads,Pro,13,False,False,2024,6,6,3,True,107.0,35721.0,12.0,1.0,0.009345794392523364,17.714285714285715,58.57142857142857,4.5,7.0,1.0,1,2024-08-03,0.0,False,False,False,unknown
S-eb4b0a,A-acb7f7,2024-12-28,0,Basic,32,608,7296,False,False,False,False,annual,True,1,284,19.0,12.0,Company_330,EdTech,US,2024-01-06,ads,Basic,32,False,False,2024,1,6,5,True,59.0,20258.0,2.0,0.0,0.0,41.0,91.0,3.5,3.0,0.0,1,2024-03-21,0.0,False,True,False,competitor
S-f7a5b9,A-ffdfd5,2024-04-24,0,Pro,11,539,6468,False,False,False,False,annual,True,1,532,49.0,12.0,Company_365,EdTech,US,2024-04-13,organic,Basic,3,False,True,2024,4,13,5,True,78.0,15755.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-08-08,0.0,False,False,False,features
S-410fd5,A-a1b80b,2024-06-09,0,Basic,19,361,4332,False,False,False,False,annual,True,1,486,19.0,12.0,Company_184,HealthTech,US,2023-11-27,organic,Basic,16,False,False,2023,11,27,0,True,64.0,18394.0,6.0,1.0,0.015625,41.0,72.5,4.0,4.0,0.0,1,2024-07-11,12.99,True,False,False,budget
S-32ab86,A-7c6b6b,2024-12-28,0,Pro,23,1127,13524,False,False,False,False,monthly,True,1,284,49.0,12.0,Company_223,FinTech,US,2024-11-30,other,Basic,6,False,False,2024,11,30,5,True,31.0,12208.0,2.0,0.0,0.0,52.2,82.4,4.333333333333333,5.0,0.0,1,2024-12-09,0.0,False,False,False,budget
S-9e8b22,A-7c6b6b,2024-12-16,2024-12-23 00:00:00,Pro,6,294,3528,False,False,False,True,annual,True,0,7,49.0,12.0,Company_223,FinTech,US,2024-11-30,other,Basic,6,False,False,2024,11,30,5,True,33.0,8012.0,5.0,1.0,0.030303030303030304,52.2,82.4,4.333333333333333,5.0,0.0,1,2024-12-09,0.0,False,False,False,budget
S-bf4ec8,A-7a0d69,2024-08-20,0,Pro,15,735,8820,False,False,False,False,monthly,True,1,414,49.0,12.0,Company_187,DevTools,DE,2024-06-15,ads,Enterprise,4,True,True,2024,6,15,5,True,86.0,28360.0,4.0,0.0,0.0,29.0,52.5,5.0,2.0,0.0,3,2024-12-29,28.95,False,True,True,budget
S-a25d8b,A-40a557,2024-03-24,0,Enterprise,55,10945,131340,False,False,False,False,monthly,True,1,563,199.0,12.0,Company_86,Cybersecurity,AU,2023-12-03,partner,Pro,16,True,False,2023,12,3,6,True,17.0,7430.0,2.0,0.0,0.0,30.571428571428573,94.71428571428571,3.6666666666666665,7.0,0.0,1,2023-12-08,0.0,False,False,False,budget
S-37f480,A-87aa7b,2024-05-25,0,Pro,27,1323,15876,False,False,False,False,annual,False,1,501,49.0,12.0,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,2024,5,16,3,True,39.0,7695.0,6.0,0.0,0.0,27.333333333333332,72.66666666666667,0.0,3.0,1.0,3,2024-12-26,136.0,False,True,True,budget
S-c27e9c,A-9f2731,2024-11-02,0,Basic,38,722,8664,False,False,False,False,monthly,True,1,340,19.0,12.0,Company_24,FinTech,IN,2024-10-04,event,Enterprise,1,False,False,2024,10,4,4,True,34.0,3829.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2024-12-09,136.94,False,False,False,features
S-a76521,A-eb7c38,2024-12-04,0,Basic,33,627,7524,False,False,False,False,annual,True,1,308,19.0,12.0,Company_47,DevTools,AU,2024-02-25,organic,Enterprise,5,False,False,2024,2,25,6,True,73.0,18082.0,3.0,0.0,0.0,22.4,67.4,4.333333333333333,5.0,0.0,1,2024-03-22,6.26,False,False,True,budget
S-0ab9fb,A-05f0e5,2024-10-22,0,Pro,65,3185,38220,False,False,False,False,annual,True,1,351,49.0,12.0,Company_40,FinTech,US,2023-05-04,partner,Basic,32,False,False,2023,5,4,3,True,25.0,11063.0,2.0,0.0,0.0,20.0,108.5,4.0,4.0,0.0,2,2024-11-25,72.19,False,True,False,features
S-afc43d,A-02cd81,2024-08-25,0,Basic,44,836,10032,False,False,False,False,annual,False,1,409,19.0,12.0,Company_76,HealthTech,IN,2024-03-28,other,Basic,44,False,False,2024,3,28,3,True,37.0,12966.0,3.0,0.0,0.0,17.333333333333332,84.66666666666667,4.5,3.0,1.0,1,2024-04-30,0.0,False,False,False,pricing
S-b6e44c,A-019782,2023-10-26,0,Basic,11,209,2508,False,False,False,False,annual,False,1,713,19.0,12.0,Company_142,DevTools,FR,2023-04-19,event,Enterprise,11,False,False,2023,4,19,2,False,59.0,21633.0,5.0,1.0,0.01694915254237288,10.0,107.0,3.0,2.0,0.0,0,,0.0,False,False,False,no_churn
S-6a8046,A-f97b9a,2023-12-26,0,Enterprise,19,3781,45372,False,False,False,False,monthly,True,1,652,199.0,12.0,Company_159,FinTech,US,2023-07-09,event,Pro,16,False,False,2023,7,9,6,False,52.0,19057.0,8.0,1.0,0.019230769230769232,31.714285714285715,69.85714285714286,3.6666666666666665,7.0,0.0,0,,0.0,False,False,False,no_churn
S-a3cbd4,A-42e5e1,2024-08-01,2024-08-14 00:00:00,Enterprise,20,3980,47760,False,False,False,True,monthly,True,0,13,199.0,12.0,Company_118,DevTools,US,2024-07-09,ads,Pro,1,False,True,2024,7,9,1,True,86.0,33397.0,10.0,0.0,0.0,29.0,81.33333333333333,4.0,3.0,0.0,1,2024-10-04,0.0,True,False,False,pricing
S-f74e00,A-8ae05d,2024-12-02,0,Pro,86,4214,50568,False,False,False,False,monthly,True,1,310,49.0,12.0,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,2024,4,6,5,True,17.0,7239.0,0.0,0.0,0.0,47.0,48.0,4.0,1.0,0.0,1,2024-08-30,0.0,False,False,False,unknown
S-c2eeba,A-65aeb5,2024-02-02,0,Basic,9,171,2052,False,False,False,False,monthly,False,1,614,19.0,12.0,Company_120,DevTools,US,2024-01-25,partner,Pro,9,False,False,2024,1,25,3,True,89.0,20177.0,4.0,0.0,0.0,42.5,159.5,5.0,2.0,0.0,2,2024-12-02,0.0,True,True,False,budget
S-371662,A-bad8c1,2023-06-12,0,Pro,54,2646,31752,False,False,False,False,monthly,True,1,849,49.0,12.0,Company_34,FinTech,AU,2023-03-01,organic,Basic,7,False,False,2023,3,1,2,True,44.0,16550.0,2.0,0.0,0.0,27.0,49.0,4.0,1.0,0.0,1,2023-10-04,0.0,True,False,False,unknown
S-8ebe58,A-cea1f0,2024-06-09,0,Pro,8,0,0,True,False,False,False,annual,True,1,486,0.0,0.0,Company_273,FinTech,US,2024-04-07,event,Pro,8,False,True,2024,4,7,6,False,63.0,21323.0,5.0,0.0,0.0,42.2,107.4,4.333333333333333,5.0,0.0,0,,0.0,False,False,False,no_churn
S-6102fe,A-cb5333,2024-06-25,0,Basic,33,0,0,True,False,False,False,monthly,False,1,470,0.0,0.0,Company_370,DevTools,US,2024-03-26,ads,Pro,33,False,False,2024,3,26,1,True,54.0,24139.0,4.0,1.0,0.018518518518518517,30.75,85.75,3.0,4.0,0.0,1,2024-08-11,0.0,False,False,False,features
S-6676fa,A-7df7a7,2023-02-05,0,Pro,7,343,4116,False,False,True,False,monthly,True,1,976,49.0,12.0,Company_125,DevTools,US,2023-01-28,organic,Basic,7,False,True,2023,1,28,5,True,70.0,9128.0,2.0,1.0,0.014285714285714285,28.0,93.0,4.0,3.0,1.0,1,2024-07-10,0.0,False,False,False,budget
S-2b550a,A-c7ffc2,2023-11-01,0,Enterprise,30,5970,71640,False,True,False,False,monthly,True,1,707,199.0,12.0,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,30,True,False,2023,1,27,4,True,37.0,17230.0,2.0,0.0,0.0,64.0,86.0,3.0,2.0,0.0,2,2023-11-11,174.92,False,False,False,budget
S-c48d0d,A-3ce5b8,2024-05-22,0,Basic,37,703,8436,False,False,False,False,annual,True,1,504,19.0,12.0,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,False,True,2023,9,7,3,True,53.0,11690.0,1.0,0.0,0.0,42.5,101.8,3.7142857142857144,10.0,0.0,1,2024-09-18,261.49,False,False,False,features
S-7fca0e,A-5b4ebb,2024-08-21,0,Basic,52,988,11856,False,False,False,False,annual,True,1,413,19.0,12.0,Company_69,Cybersecurity,UK,2024-07-10,other,Basic,21,True,True,2024,7,10,2,False,92.0,26904.0,2.0,1.0,0.010869565217391304,35.4,63.0,4.75,5.0,0.0,0,,0.0,False,False,False,no_churn
S-5d343c,A-9208f0,2023-09-23,0,Basic,25,475,5700,False,False,False,False,annual,True,1,746,19.0,12.0,Company_79,EdTech,US,2023-05-11,organic,Pro,1,False,True,2023,5,11,3,True,52.0,21123.0,0.0,0.0,0.0,41.25,59.75,3.3333333333333335,8.0,1.0,4,2024-11-09,66.37,True,True,False,features
S-76b176,A-6da850,2024-11-10,2024-12-09 00:00:00,Pro,8,392,4704,False,False,False,True,monthly,False,0,29,49.0,12.0,Company_293,FinTech,IN,2023-10-07,organic,Pro,5,False,False,2023,10,7,5,True,32.0,5237.0,1.0,0.0,0.0,49.0,76.4,4.0,5.0,0.0,3,2024-10-25,0.0,False,False,False,budget
S-e746d2,A-977ca0,2023-08-18,0,Enterprise,91,18109,217308,False,False,False,False,monthly,True,1,782,199.0,12.0,Company_232,HealthTech,IN,2023-02-20,partner,Basic,6,False,True,2023,2,20,0,False,48.0,11794.0,0.0,1.0,0.020833333333333332,64.0,123.0,4.0,3.0,0.0,0,,0.0,False,False,False,no_churn
S-7b896c,A-ffdfd5,2024-08-18,0,Basic,30,570,6840,False,False,False,False,monthly,True,1,416,19.0,12.0,Company_365,EdTech,US,2024-04-13,organic,Basic,3,False,True,2024,4,13,5,True,47.0,15458.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024-08-08,0.0,False,False,False,features
S-c9a968,A-bad8c1,2024-03-21,0,Basic,8,152,1824,False,False,False,False,monthly,True,1,566,19.0,12.0,Company_34,FinTech,AU,2023-03-01,organic,Basic,7,False,False,2023,3,1,2,True,52.0,19737.0,0.0,0.0,0.0,27.0,49.0,4.0,1.0,0.0,1,2023-10-04,0.0,True,False,False,unknown
S-f4b648,A-8ae05d,2024-11-27,2024-12-28 00:00:00,Enterprise,86,17114,205368,False,False,False,True,annual,True,0,31,199.0,12.0,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,2024,4,6,5,True,31.0,11219.0,0.0,0.0,0.0,47.0,48.0,4.0,1.0,0.0,1,2024-08-30,0.0,False,False,False,unknown
S-f4a3ac,A-1f7acb,2024-09-22,0,Enterprise,64,12736,152832,False,False,False,False,annual,True,1,381,199.0,12.0,Company_281,FinTech,UK,2023-08-06,ads,Basic,64,True,False,2023,8,6,6,False,26.0,8609.0,1.0,0.0,0.0,41.714285714285715,129.57142857142858,4.4,7.0,0.0,0,,0.0,False,False,False,no_churn
S-42671b,A-118f1c,2024-12-11,0,Enterprise,32,6368,76416,False,False,False,False,annual,True,1,301,199.0,12.0,Company_492,Cybersecurity,US,2024-10-31,other,Pro,32,False,False,2024,10,31,3,True,59.0,11240.0,2.0,0.0,0.0,64.0,141.0,3.0,1.0,0.0,1,2024-12-17,0.0,False,False,False,budget
S-88cc86,A-80eeb6,2024-12-20,2024-12-31 00:00:00,Enterprise,22,4378,52536,False,False,False,True,annual,True,0,11,199.0,12.0,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,2023,5,9,1,True,23.0,6850.0,0.0,0.0,0.0,40.25,68.25,3.6666666666666665,4.0,1.0,2,2024-02-09,0.0,False,False,False,budget
S-02b754,A-3b37d9,2023-10-11,0,Enterprise,23,4577,54924,False,False,False,False,annual,False,1,728,199.0,12.0,Company_384,FinTech,US,2023-01-27,event,Enterprise,23,False,False,2023,1,27,4,True,138.0,40604.0,10.0,1.0,0.007246376811594203,36.0,89.8,4.5,5.0,0.0,2,2024-10-13,0.0,False,False,False,budget
S-7826c1,A-157070,2024-07-23,0,Pro,18,882,10584,False,False,False,False,monthly,True,1,442,49.0,12.0,Company_85,FinTech,US,2023-11-09,ads,Pro,16,False,False,2023,11,9,3,True,41.0,7412.0,4.0,1.0,0.024390243902439025,42.333333333333336,118.0,3.0,3.0,1.0,2,2024-12-27,0.0,False,False,False,features
S-45c2cf,A-7920cc,2023-12-11,0,Basic,39,741,8892,False,False,False,False,monthly,True,1,667,19.0,12.0,Company_412,Cybersecurity,FR,2023-11-23,ads,Pro,39,False,False,2023,11,23,3,False,41.0,10354.0,4.0,1.0,0.024390243902439025,32.857142857142854,113.42857142857143,4.333333333333333,7.0,0.0,0,,0.0,False,False,False,no_churn
S-df819a,A-ffc04f,2024-09-08,0,Pro,20,980,11760,False,False,False,False,monthly,False,1,395,49.0,12.0,Company_307,EdTech,US,2024-06-06,ads,Pro,13,False,False,2024,6,6,3,True,73.0,20692.0,6.0,0.0,0.0,17.714285714285715,58.57142857142857,4.5,7.0,1.0,1,2024-08-03,0.0,False,False,False,unknown
S-983266,A-dcc2f0,2024-09-16,2024-11-03 00:00:00,Pro,15,735,8820,False,False,False,True,annual,True,0,48,49.0,12.0,Company_309,FinTech,UK,2023-07-22,organic,Basic,15,False,False,2023,7,22,5,True,93.0,22743.0,8.0,1.0,0.010752688172043012,27.0,100.0,0.0,2.0,0.0,1,2024-04-10,0.0,False,True,False,features
S-16dfaf,A-8e47ca,2024-02-27,0,Pro,19,931,11172,False,False,False,False,annual,True,1,589,49.0,12.0,Company_191,HealthTech,US,2024-02-15,organic,Pro,19,False,False,2024,2,15,3,True,42.0,12344.0,3.0,1.0,0.023809523809523808,33.4,80.6,4.0,5.0,1.0,3,2024-12-31,0.0,False,False,False,competitor
S-f77847,A-186a44,2023-08-23,0,Basic,20,380,4560,False,False,True,False,annual,True,1,777,19.0,12.0,Company_101,HealthTech,US,2023-08-07,ads,Enterprise,20,False,False,2023,8,7,0,False,65.0,22883.0,0.0,0.0,0.0,38.285714285714285,110.42857142857143,3.5,7.0,0.0,0,,0.0,False,False,False,no_churn
S-1053c9,A-69b156,2024-10-12,0,Basic,14,266,3192,False,False,False,False,annual,True,1,361,19.0,12.0,Company_396,EdTech,US,2023-11-21,other,Pro,7,False,True,2023,11,21,1,False,82.0,26467.0,7.0,1.0,0.012195121951219513,32.0,100.57142857142857,4.0,7.0,0.0,0,,0.0,False,False,False,no_churn
S-8eae4e,A-db5e9e,2024-12-16,0,Enterprise,16,3184,38208,False,False,False,False,monthly,True,1,296,199.0,12.0,Company_442,DevTools,US,2024-11-09,partner,Basic,4,False,False,2024,11,9,5,True,80.0,36079.0,4.0,0.0,0.0,66.0,97.5,5.0,2.0,0.0,1,2024-12-29,0.0,False,False,False,pricing
S-bf39f7,A-3793ee,2024-01-24,0,Pro,49,2401,28812,False,False,False,False,monthly,True,1,623,49.0,12.0,Company_332,Cybersecurity,CA,2023-03-21,organic,Enterprise,49,True,False,2023,3,21,1,True,60.0,11479.0,0.0,0.0,0.0,43.75,100.25,4.0,4.0,0.0,1,2023-06-16,0.0,False,False,False,unknown
S-a4142f,A-a8b49c,2023-10-14,0,Basic,7,133,1596,False,False,False,False,annual,True,1,725,19.0,12.0,Company_72,Cybersecurity,UK,2023-10-06,partner,Basic,7,False,False,2023,10,6,4,True,26.0,7474.0,3.0,0.0,0.0,72.0,105.0,4.0,1.0,0.0,1,2024-06-17,0.0,False,False,False,features
S-e6dee4,A-029f69,2024-11-11,0,Pro,3,147,1764,False,False,False,False,annual,True,1,331,49.0,12.0,Company_129,Cybersecurity,CA,2024-03-07,event,Basic,3,False,False,2024,3,7,3,True,19.0,5488.0,0.0,0.0,0.0,42.0,108.0,3.0,2.0,0.0,3,2024-12-14,32.73,False,False,False,competitor
S-b76ba6,A-d4ac0e,2024-12-14,0,Pro,18,882,10584,False,False,False,False,monthly,True,1,298,49.0,12.0,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,False,False,2024,4,20,5,False,43.0,16083.0,5.0,0.0,0.0,21.0,34.0,3.5,4.0,0.0,0,,0.0,False,False,False,no_churn
S-5a94f7,A-328bd0,2023-09-26,0,Pro,33,1617,19404,False,False,False,False,monthly,True,1,743,49.0,12.0,Company_237,HealthTech,AU,2023-05-16,partner,Enterprise,18,False,False,2023,5,16,1,False,17.0,2095.0,4.0,0.0,0.0,46.0,68.2,3.6666666666666665,5.0,0.0,0,,0.0,False,False,False,no_churn
S-61afee,A-7df7a7,2023-06-26,0,Enterprise,45,8955,107460,False,False,False,False,monthly,False,1,835,199.0,12.0,Company_125,DevTools,US,2023-01-28,organic,Basic,7,False,True,2023,1,28,5,True,40.0,13748.0,0.0,1.0,0.025,28.0,93.0,4.0,3.0,1.0,1,2024-07-10,0.0,False,False,False,budget
S-2a73e2,A-10b8f2,2024-01-29,0,Basic,47,893,10716,False,False,False,False,annual,False,1,618,19.0,12.0,Company_151,HealthTech,DE,2023-01-11,organic,Basic,47,True,False,2023,1,11,2,True,122.0,37399.0,3.0,2.0,0.01639344262295082,46.333333333333336,67.0,4.333333333333333,3.0,0.0,1,2024-06-04,0.0,False,True,False,support
S-e0075b,A-b3fe05,2024-09-03,0,Enterprise,17,3383,40596,False,False,False,False,annual,True,1,400,199.0,12.0,Company_238,Cybersecurity,CA,2024-05-28,partner,Pro,8,False,False,2024,5,28,1,False,70.0,20605.0,5.0,2.0,0.02857142857142857,48.25,94.25,3.0,4.0,0.0,0,,0.0,False,False,False,no_churn
S-5bbb53,A-1b7577,2024-12-03,0,Pro,4,196,2352,False,False,False,False,annual,True,1,309,49.0,12.0,Company_39,Cybersecurity,US,2024-10-27,other,Pro,4,False,False,2024,10,27,6,False,78.0,19737.0,5.0,0.0,0.0,27.2,109.4,4.0,5.0,0.0,0,,0.0,False,False,False,no_churn
S-65731a,A-684255,2024-12-15,2024-12-26 00:00:00,Basic,9,0,0,True,False,True,True,annual,True,0,11,0.0,0.0,Company_20,FinTech,US,2024-04-14,ads,Enterprise,9,False,False,2024,4,14,6,True,51.0,21950.0,1.0,0.0,0.0,14.25,97.75,4.666666666666667,4.0,1.0,2,2024-07-03,0.0,True,False,False,budget
S-2d5c04,A-503d5a,2024-03-27,0,Enterprise,5,995,11940,False,False,False,False,monthly,True,1,560,199.0,12.0,Company_99,FinTech,US,2023-10-21,other,Enterprise,4,False,True,2023,10,21,5,False,58.0,26302.0,5.0,0.0,0.0,36.55555555555556,81.77777777777777,4.0,9.0,0.0,0,,0.0,False,False,False,no_churn
S-34253c,A-1b9609,2023-12-02,0,Basic,18,342,4104,False,False,False,False,annual,False,1,676,19.0,12.0,Company_5,EdTech,IN,2023-10-12,ads,Enterprise,4,False,False,2023,10,12,3,True,30.0,2655.0,3.0,0.0,0.0,43.0,74.75,3.0,4.0,0.0,3,2024-11-16,0.0,False,True,False,unknown
S-d18856,A-396e5f,2024-10-05,0,Enterprise,6,1194,14328,False,False,False,False,monthly,True,1,368,199.0,12.0,Company_30,Cybersecurity,CA,2024-10-02,other,Enterprise,2,False,False,2024,10,2,2,True,64.0,28393.0,4.0,1.0,0.015625,24.8,102.8,4.0,5.0,1.0,1,2024-11-30,0.0,False,False,False,features
S-e6b450,A-eb1312,2024-11-21,0,Pro,25,1225,14700,False,False,False,False,monthly,True,1,321,49.0,12.0,Company_322,FinTech,US,2024-09-16,partner,Pro,25,False,False,2024,9,16,0,True,60.0,15277.0,3.0,0.0,0.0,68.0,117.0,5.0,1.0,0.0,2,2024-10-03,0.0,False,False,False,unknown
S-0d8cfd,A-4ae22a,2024-08-20,0,Pro,6,294,3528,False,False,False,False,annual,True,1,414,49.0,12.0,Company_229,EdTech,US,2024-05-09,other,Pro,6,False,True,2024,5,9,3,True,64.0,26207.0,9.0,1.0,0.015625,14.333333333333334,72.66666666666667,3.0,3.0,0.0,1,2024-07-20,0.0,False,False,False,pricing
S-86e45a,A-56962b,2024-09-23,0,Pro,163,7987,95844,False,False,False,False,annual,True,1,380,49.0,12.0,Company_177,EdTech,UK,2024-04-09,partner,Enterprise,163,False,False,2024,4,9,1,True,39.0,12581.0,5.0,0.0,0.0,37.5,105.5,3.0,4.0,0.0,2,2024-08-26,45.83,False,True,False,pricing
S-dcae52,A-00cac8,2024-10-29,0,Enterprise,20,3980,47760,False,False,False,False,monthly,True,1,344,199.0,12.0,Company_26,HealthTech,AU,2023-09-15,organic,Enterprise,8,True,False,2023,9,15,4,False,14.0,1186.0,2.0,0.0,0.0,33.0,120.5,0.0,2.0,0.0,0,,0.0,False,False,False,no_churn
S-17bbdd,A-bcbe98,2024-11-18,0,Pro,46,2254,27048,False,False,False,False,annual,True,1,324,49.0,12.0,Company_452,Cybersecurity,US,2024-07-29,other,Enterprise,46,False,False,2024,7,29,0,True,24.0,5312.0,4.0,2.0,0.08333333333333333,38.285714285714285,61.57142857142857,4.0,7.0,1.0,1,2024-11-25,0.0,False,False,False,competitor
S-f24690,A-756192,2024-11-18,0,Basic,19,361,4332,False,False,False,False,monthly,True,1,324,19.0,12.0,Company_390,FinTech,IN,2023-06-11,other,Basic,19,False,False,2023,6,11,6,False,73.0,17481.0,5.0,0.0,0.0,37.333333333333336,102.33333333333333,4.0,3.0,0.0,0,,0.0,False,False,False,no_churn
S-9a3e85,A-8ae3fc,2024-08-06,0,Pro,21,1029,12348,False,False,False,False,annual,True,1,428,49.0,12.0,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,2024,6,28,4,True,84.0,32625.0,7.0,2.0,0.023809523809523808,39.5,65.5,3.5,4.0,0.0,1,2024-08-10,0.0,False,False,False,budget
S-1c2a4a,A-b7b7b7,2024-12-29,0,Pro,24,1176,14112,False,False,False,False,annual,True,1,283,49.0,12.0,Company_338,FinTech,US,2024-06-30,event,Basic,24,False,True,2024,6,30,6,False,43.0,10961.0,4.0,0.0,0.0,17.0,99.0,5.0,3.0,0.0,0,,0.0,False,False,False,no_churn
S-c37ee1,A-9174e0,2024-12-08,0,Basic,60,1140,13680,False,False,False,False,monthly,True,1,304,19.0,12.0,Company_73,Cybersecurity,US,2024-12-04,partner,Basic,37,False,False,2024,12,4,2,False,61.0,14649.0,13.0,0.0,0.0,39.0,167.0,5.0,2.0,0.0,0,,0.0,False,False,False,no_churn
S-4ebd94,A-c62e55,2024-03-07,0,Pro,24,1176,14112,False,False,False,False,annual,True,1,580,49.0,12.0,Company_315,EdTech,US,2023-02-08,partner,Basic,1,True,False,2023,2,8,2,False,33.0,14014.0,4.0,2.0,0.06060606060606061,27.5,101.25,4.0,4.0,0.0,0,,0.0,False,False,False,no_churn
S-61797c,A-ad296b,2024-07-25,0,Basic,38,722,8664,False,False,False,False,annual,True,1,440,19.0,12.0,Company_112,DevTools,AU,2024-07-15,event,Pro,38,False,False,2024,7,15,0,False,69.0,22496.0,1.0,0.0,0.0,28.333333333333332,83.33333333333333,3.6666666666666665,3.0,1.0,0,,0.0,False,False,False,no_churn
S-f8d0a2,A-a0ca4e,2024-05-15,0,Basic,11,209,2508,False,False,False,False,annual,False,1,511,19.0,12.0,Company_6,Cybersecurity,US,2024-03-08,ads,Pro,11,False,False,2024,3,8,4,False,44.0,18229.0,1.0,0.0,0.0,39.166666666666664,89.83333333333333,3.8,6.0,3.0,0,,0.0,False,False,False,no_churn
S-d0eeb2,A-fce879,2024-10-18,0,Pro,45,0,0,True,False,True,False,monthly,True,1,355,0.0,0.0,Company_291,EdTech,UK,2024-09-24,partner,Pro,10,True,True,2024,9,24,1,True,45.0,14469.0,0.0,0.0,0.0,28.0,61.5,4.0,2.0,0.0,2,2024-12-03,0.0,False,True,False,features
S-10fc7d,A-cab532,2024-10-14,0,Enterprise,11,2189,26268,False,True,False,False,annual,True,1,359,199.0,12.0,Company_218,DevTools,FR,2023-04-03,organic,Pro,11,True,False,2023,4,3,0,True,108.0,36909.0,4.0,0.0,0.0,32.0,175.0,4.0,1.0,0.0,1,2024-07-10,0.0,False,True,False,support
S-c249fb,A-cc98bc,2023-12-25,0,Basic,32,608,7296,False,False,False,False,monthly,True,1,653,19.0,12.0,Company_469,DevTools,US,2023-05-24,ads,Basic,32,False,False,2023,5,24,2,False,38.0,13902.0,3.0,1.0,0.02631578947368421,4.666666666666667,122.33333333333333,4.0,3.0,0.0,0,,0.0,False,False,False,no_churn
S-c86492,A-c43359,2024-11-18,0,Pro,38,1862,22344,False,False,False,False,annual,True,1,324,49.0,12.0,Company_83,FinTech,US,2024-11-16,organic,Pro,38,False,False,2024,11,16,5,True,73.0,29439.0,6.0,1.0,0.0136986301369863,26.666666666666668,107.33333333333333,4.0,3.0,0.0,2,2024-12-19,8.92,False,True,False,support
S-1be7c5,A-80eeb6,2023-07-15,2024-11-05 00:00:00,Basic,34,646,7752,False,False,False,True,monthly,True,0,479,19.0,12.0,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,2023,5,9,1,True,0.0,0.0,0.0,0.0,0.0,40.25,68.25,3.6666666666666665,4.0,1.0,2,2024-02-09,0.0,False,False,False,budget
